location,city,bedrooms,bathrooms,property_type,price_pkr,size_sqft,days_since_listed,price_per_sqft,log_price,size_category,city_encoded,property_type_encoded
"Dha Phase 6, Dha Defence",Lahore,5,6,House,95000000.0,4500.0,1.0,21111.11111111111,18.36938746009113,Large,3,1
"Dha Phase 3 - Block X, Dha Phase 3",Lahore,6,6,House,73000000.0,4500.0,1.0,16222.222222222223,18.105970012811294,Large,3,1
"Bahria Orchard Phase 1 - Central, Bahria Orchard Phase 1",Lahore,5,6,House,33500000.0,2250.0,1.0,14888.888888888889,17.32705602664604,Large,3,1
"Park View City, Lahore",Lahore,4,5,House,15000000.0,1125.0,0.875,13333.333333333334,16.52356082573315,Medium,3,1
"Park View City - Rose Block, Park View City",Lahore,6,6,House,35000000.0,1575.0,0.9166666666666666,22222.222222222223,17.370858648025116,Medium,3,1
"Bankers Housing Society - Block C, Bankers Co-Operative Housing Society",Lahore,5,6,House,23600000.0,1125.0,0.9166666666666666,20977.777777777777,16.97675731236872,Medium,3,1
"Bahria Town - Sector C, Bahria Town",Lahore,5,5,House,35000000.0,2250.0,0.9583333333333333,15555.555555555555,17.370858648025116,Large,3,1
"Bahria Town - Sector E, Bahria Town",Lahore,3,4,House,19000000.0,1125.0,0.9583333333333333,16888.88888888889,16.759949589762293,Medium,3,1
"Bankers Avenue Cooperative Housing Society, Lahore",Lahore,3,4,House,21000000.0,1125.0,0.041666666666666664,18666.666666666668,16.860033043306743,Medium,3,1
"Bankers Avenue Cooperative Housing Society, Lahore",Lahore,3,4,House,19500000.0,1125.0,0.041666666666666664,17333.333333333332,16.785925074816024,Medium,3,1
"Penta Square By Dha Lahore, Dha Phase 5",Lahore,3,3,House,50000000.0,1732.5,0.08333333333333333,28860.02886002886,17.72753358339242,Medium,3,1
"Dha Phase 3 - Block Xx, Dha Phase 3",Lahore,5,5,House,135000000.0,4500.0,0.08333333333333333,30000.0,18.72078534381011,Large,3,1
"Mohlanwal, Lahore",Lahore,4,3,House,9990000.0,900.0,0.08333333333333333,11100.0,16.11709525072483,Medium,3,1
"Park View City, Lahore",Lahore,4,4,House,18000000.0,1125.0,0.02638888888888889,16000.0,16.705882371415992,Medium,3,1
"Park View City, Lahore",Lahore,4,4,House,14500000.0,1125.0,0.027083333333333334,12888.888888888889,16.489659276356317,Medium,3,1
"Park View City - Tulip Extension Block, Park View City",Lahore,4,5,House,22000000.0,1125.0,0.02847222222222222,19555.555555555555,16.906553056777135,Medium,3,1
"Dha Phase 7, Dha Defence",Lahore,4,4,House,48000000.0,2250.0,0.030555555555555558,21333.333333333332,17.6867115897055,Large,3,1
"Park View City - Jade Extension Block, Park View City",Lahore,4,4,House,19000000.0,1125.0,0.030555555555555558,16888.88888888889,16.759949589762293,Medium,3,1
"Lake City Meadows, Lahore",Lahore,3,4,House,21000000.0,1125.0,0.03194444444444445,18666.666666666668,16.860033043306743,Medium,3,1
"Lake City Meadows, Lahore",Lahore,5,6,House,40000000.0,2250.0,0.03194444444444445,17777.777777777777,17.50439003707821,Large,3,1
"Bahria Orchard Phase 2, Bahria Orchard",Lahore,5,7,House,21800000.0,1800.0,1.0,12111.111111111111,16.897420573630875,Medium,3,1
"Lake City - Sector M7 - Block B, Lake City - Sector M-7",Lahore,3,3,House,20400000.0,1125.0,1.0,18133.333333333332,16.83104550783405,Medium,3,1
"Dha Phase 7, Dha Defence",Lahore,5,6,House,72500000.0,4500.0,2.0,16111.111111111111,18.099097133618006,Large,3,1
"Park View City - Platinum Block, Park View City",Lahore,4,4,House,12500000.0,1125.0,1.0,11111.111111111111,16.341239282272525,Medium,3,1
"Jubilee Town, Lahore",Lahore,1,1,House,8000000.0,562.5,1.0,14222.222222222223,15.894952224644102,Medium,3,1
"Gulshan-E-Ravi, Lahore",Lahore,5,5,House,65000000.0,4500.0,1.0,14444.444444444445,17.989897843244528,Large,3,1
"Lda Avenue, Lahore",Lahore,6,6,House,67500000.0,4500.0,1.0,15000.0,18.02763817065757,Large,3,1
"Lake City - Sector M-6, Lake City",Lahore,7,7,House,60000000.0,2250.0,1.0,26666.666666666668,17.909855136853043,Large,3,1
"Bankers Avenue Cooperative Housing Society, Lahore",Lahore,3,4,House,21500000.0,1125.0,0.041666666666666664,19111.11111111111,16.88356353960952,Medium,3,1
"Green View Housing Society, Multan Road",Lahore,3,3,House,9000000.0,675.0,0.08333333333333333,13333.333333333334,16.012735246411598,Medium,3,1
"Mohlanwal, Lahore",Lahore,2,2,House,5495000.0,450.0,0.08333333333333333,12211.111111111111,15.519349327803464,Small,3,1
"Multan Road, Lahore",Lahore,3,3,House,9995000.0,675.0,0.08333333333333333,14807.407407407407,16.117595625966658,Medium,3,1
"Aamir Town, Harbanspura",Lahore,4,6,House,19000000.0,1125.0,0.08333333333333333,16888.88888888889,16.759949589762293,Medium,3,1
"Park View City, Lahore",Lahore,5,6,House,31000000.0,2250.0,0.03194444444444445,13777.777777777777,17.249497794707484,Large,3,1
"Union Town, Abdul Sattar Edhi Road",Lahore,2,2,House,12000000.0,1125.0,0.03194444444444445,10666.666666666666,16.300417291085605,Medium,3,1
"Dha 9 Town, Dha Defence",Lahore,3,4,House,30000000.0,1125.0,0.03402777777777778,26666.666666666668,17.216707972959764,Medium,3,1
"Dha 9 Town, Dha Defence",Lahore,4,5,House,55000000.0,1800.0,0.034722222222222224,30555.555555555555,17.822843761378564,Medium,3,1
"Formanites Housing Scheme, Lahore",Lahore,3,4,House,21000000.0,1125.0,0.035416666666666666,18666.666666666668,16.860033043306743,Medium,3,1
"Park View City, Lahore",Lahore,4,5,House,17500000.0,1125.0,0.035416666666666666,15555.555555555555,16.677711496036597,Medium,3,1
"Formanites Housing Scheme, Lahore",Lahore,5,6,House,44000000.0,2250.0,0.036111111111111115,19555.555555555555,17.599700214609808,Large,3,1
"Dha Phase 7, Dha Defence",Lahore,4,5,House,42500000.0,2250.0,2.0,18888.88888888889,17.565014657424058,Large,3,1
"Dha 9 Town, Dha Defence",Lahore,3,4,House,22000000.0,1125.0,2.0,19555.555555555555,16.906553056777135,Medium,3,1
"Dha 9 Town, Dha Defence",Lahore,3,4,House,22000000.0,1125.0,2.0,19555.555555555555,16.906553056777135,Medium,3,1
"Dha Phase 7, Dha Defence",Lahore,5,6,House,110000000.0,4500.0,2.0,24444.444444444445,18.5159909328476,Large,3,1
"Central Park Housing Scheme, Lahore",Lahore,4,5,House,24000000.0,1125.0,1.0,21333.333333333332,16.993564429978885,Medium,3,1
"Bahria Nasheman, Lahore",Lahore,3,3,House,17000000.0,1125.0,1.0,15111.111111111111,16.648723960844016,Medium,3,1
"Bahria Town - Sector C, Bahria Town",Lahore,6,7,House,72500000.0,4500.0,1.0,16111.111111111111,18.099097133618006,Large,3,1
"Dha 11 Rahbar Phase 1 - Block D, Dha 11 Rahbar Phase 1",Lahore,4,4,House,49000000.0,2250.0,1.0,21777.777777777777,17.707330876483063,Large,3,1
"Dha 11 Rahbar Phase 2 - Block H, Dha 11 Rahbar Phase 2",Lahore,3,4,House,23000000.0,1125.0,1.0,20444.444444444445,16.951004817371683,Medium,3,1
"Dha Phase 6 - Block D, Dha Phase 6",Lahore,5,6,House,102500000.0,4500.0,0.041666666666666664,22777.777777777777,18.445373366298835,Large,3,1
"Dha Phase 6 - Block C, Dha Phase 6",Lahore,6,7,House,75000000.0,4500.0,0.041666666666666664,16666.666666666668,18.132998684833918,Large,3,1
"Kahna, Lahore",Lahore,4,2,House,3450000.0,900.0,0.08333333333333333,3833.3333333333335,15.053885078862573,Medium,3,1
"Gajju Matah, Lahore",Lahore,4,3,House,6750000.0,675.0,0.08333333333333333,10000.0,15.72505321099685,Medium,3,1
"Al Rehman Phase 2 - Block N, Al Rehman Garden Phase 2",Lahore,3,3,House,11500000.0,675.0,0.08333333333333333,17037.037037037036,16.257857680289998,Medium,3,1
"Bahria Town - Ghaznavi Block, Bahria Town - Sector F",Lahore,4,5,House,32500000.0,2250.0,0.08333333333333333,14444.444444444445,17.296750678069195,Large,3,1
"Dha Phase 3 - Block Z, Dha Phase 3",Lahore,3,4,House,28000000.0,1125.0,0.08333333333333333,24888.88888888889,17.147715103853763,Medium,3,1
"Park View City, Lahore",Lahore,5,7,House,30000000.0,2250.0,0.03680555555555556,13333.333333333334,17.216707972959764,Large,3,1
"Park View City, Lahore",Lahore,4,5,House,15500000.0,1125.0,0.0375,13777.777777777777,16.5563506464056,Medium,3,1
"Park View City, Lahore",Lahore,4,5,House,16500000.0,1125.0,0.0375,14666.666666666666,16.61887099947687,Medium,3,1
"Askari 11 - Sector B Apartments, Askari 11",Lahore,3,3,House,28500000.0,2250.0,0.04027777777777778,12666.666666666666,17.1654146803266,Large,3,1
"Bahria Town - Sector E, Bahria Town",Lahore,1,1,House,13500000.0,742.5,0.04027777777777778,18181.81818181818,16.41820031748273,Medium,3,1
"Dha 9 Town, Dha Defence",Lahore,4,4,House,31000000.0,1125.0,2.0,27555.555555555555,17.249497794707484,Medium,3,1
"Lake City, Raiwind Road",Lahore,4,5,House,25500000.0,1575.0,2.0,16190.47619047619,17.05418904934434,Medium,3,1
"Lake City, Raiwind Road",Lahore,6,7,House,36000000.0,1575.0,2.0,22857.14285714286,17.399029524198163,Medium,3,1
"Dha Phase 7, Dha Defence",Lahore,5,6,House,73500000.0,4500.0,2.0,16333.333333333334,18.112795977788508,Large,3,1
"Dha 9 Town, Dha Defence",Lahore,3,4,House,24500000.0,1125.0,2.0,21777.777777777777,17.01418371633128,Medium,3,1
"Aitchison Society - Block B, Aitchison Society",Lahore,5,5,House,13500000.0,675.0,1.0,20000.0,16.41820031748273,Medium,3,1
"Judicial Colony Phase 1, Judicial Colony",Lahore,3,4,House,19500000.0,1125.0,1.0,17333.333333333332,16.785925074816024,Medium,3,1
"Lda Avenue, Lahore",Lahore,7,6,House,55000000.0,4500.0,1.0,12222.222222222223,17.822843761378564,Large,3,1
"Lda Avenue, Lahore",Lahore,6,6,House,39500000.0,2250.0,1.0,17555.555555555555,17.491811255187805,Large,3,1
"Dha Phase 6 - Block K, Dha Phase 6",Lahore,6,7,House,129000000.0,4500.0,0.041666666666666664,28666.666666666668,18.675322970077882,Large,3,1
"Al Rehman Garden Phase 1 - Block A, Al Rehman Garden Phase 1",Lahore,4,5,House,16500000.0,1125.0,0.08333333333333333,14666.666666666666,16.61887099947687,Medium,3,1
"Park View City - Tulip Overseas, Park View City",Lahore,4,4,House,18000000.0,1125.0,0.125,16000.0,16.705882371415992,Medium,3,1
"Dha Phase 7, Dha Defence",Lahore,5,6,House,86000000.0,4500.0,0.125,19111.11111111111,18.26985786584569,Large,3,1
"Sabzazar Scheme, Lahore",Lahore,3,3,House,16500000.0,675.0,0.125,24444.444444444445,16.61887099947687,Medium,3,1
"Bahria Orchard Phase 1, Bahria Orchard",Lahore,1,1,House,7020000.0,517.5,0.041666666666666664,13565.217391304348,15.764273918452126,Medium,3,1
"Bahria Orchard Phase 1, Bahria Orchard",Lahore,1,1,House,6844000.0,517.5,0.041666666666666664,13225.12077294686,15.738883060107595,Medium,3,1
"Bahria Orchard Phase 1, Bahria Orchard",Lahore,1,1,House,6844000.0,517.5,0.041666666666666664,13225.12077294686,15.738883060107595,Medium,3,1
"Dha Phase 7, Dha Defence",Lahore,5,6,House,74900000.0,4500.0,0.041666666666666664,16644.444444444445,18.131664461838582,Large,3,1
"Eden City - Block A, Eden City",Lahore,5,6,House,46000000.0,2250.0,0.041666666666666664,20444.444444444445,17.6441519761925,Large,3,1
"Bahria Orchard Phase 1, Bahria Orchard",Lahore,1,1,House,6844000.0,517.5,0.041666666666666664,13225.12077294686,15.738883060107595,Medium,3,1
"Dha Phase 6 - Block L, Dha Phase 6",Lahore,5,6,House,91500000.0,4500.0,0.041666666666666664,20333.333333333332,18.331849541174712,Large,3,1
"Vital Homes Dd, Vital Homes Housing Scheme",Lahore,3,4,House,13000000.0,675.0,0.041666666666666664,19259.25925925926,16.380459992348886,Medium,3,1
"Dha Phase 7, Dha Defence",Lahore,5,6,House,74700000.0,4500.0,2.0,16600.0,18.128990663489926,Large,3,1
"Dha Phase 7, Dha Defence",Lahore,4,5,House,46500000.0,2250.0,2.0,20666.666666666668,17.65496289206296,Large,3,1
"Dha Phase 6, Dha Defence",Lahore,6,7,House,117500000.0,4500.0,2.0,26111.11111111111,18.581948900059125,Large,3,1
"Lake City, Raiwind Road",Lahore,6,7,House,57500000.0,2250.0,2.0,25555.555555555555,17.867295523158884,Large,3,1
"Dha Phase 7 - Block P, Dha Phase 7",Lahore,5,6,House,76500000.0,4500.0,1.0,17000.0,18.15280131186866,Large,3,1
"Paf Falcon Complex, Gulberg",Lahore,4,5,House,135000000.0,4500.0,1.0,30000.0,18.72078534381011,Large,3,1
"Chinar Bagh, Lahore",Lahore,5,6,House,65000000.0,4500.0,1.0,14444.444444444445,17.989897843244528,Large,3,1
"Dha Phase 7 - Block Y, Dha Phase 7",Lahore,4,5,House,53500000.0,2250.0,0.041666666666666664,23777.777777777777,17.795192230557824,Large,3,1
"Sabzazar Scheme, Lahore",Lahore,5,5,House,57000000.0,3150.0,0.125,18095.238095238095,17.858561843342684,Large,3,1
"Sabzazar Scheme, Lahore",Lahore,5,5,House,28500000.0,1125.0,0.125,25333.333333333332,17.1654146803266,Medium,3,1
"Sabzazar Scheme, Lahore",Lahore,2,1,House,3500000.0,337.5,0.125,10370.37037037037,15.068273812173887,Small,3,1
"Dha Phase 5, Dha Defence",Lahore,4,6,House,27500000.0,1125.0,0.125,24444.444444444445,17.129696599000436,Medium,3,1
"Dha 9 Town - Block C, Dha 9 Town",Lahore,3,5,House,28500000.0,1575.0,0.125,18095.238095238095,17.1654146803266,Medium,3,1
"Vital Homes Ee, Vital Homes Housing Scheme",Lahore,4,4,House,14500000.0,675.0,0.041666666666666664,21481.48148148148,16.489659276356317,Medium,3,1
"Shadab Garden, Lahore",Lahore,3,3,House,21000000.0,1125.0,0.041666666666666664,18666.666666666668,16.860033043306743,Medium,3,1
"Pak Arab Housing Society, Lahore",Lahore,3,3,House,15000000.0,900.0,0.041666666666666664,16666.666666666668,16.52356082573315,Medium,3,1
"Bahria Town - Sector F, Bahria Town",Lahore,1,1,House,4473000.0,337.5,0.041666666666666664,13253.333333333334,15.313570105978563,Small,3,1
"Vital Homes Aa, Vital Homes Housing Scheme",Lahore,3,4,House,12500000.0,675.0,0.041666666666666664,18518.51851851852,16.341239282272525,Medium,3,1
"Valencia Housing Society, Lahore",Lahore,6,6,House,65000000.0,4500.0,0.041666666666666664,14444.444444444445,17.989897843244528,Large,3,1
"Shadab Garden, Lahore",Lahore,3,3,House,12000000.0,675.0,0.041666666666666664,17777.777777777777,16.300417291085605,Medium,3,1
"Khayaban-E-Amin, Lahore",Lahore,2,1,House,9000000.0,1125.0,0.041666666666666664,8000.0,16.012735246411598,Medium,3,1
"Dha 9 Town, Dha Defence",Lahore,3,4,House,27400000.000000004,1125.0,2.0,24355.55555555556,17.126053607854647,Medium,3,1
"Lake City Meadows, Lahore",Lahore,5,6,House,72500000.0,4500.0,2.0,16111.111111111111,18.099097133618006,Large,3,1
"Park View City, Lahore",Lahore,4,4,House,16900000.0,1125.0,2.0,15022.222222222223,16.642824239064897,Medium,3,1
"Al-Kabir Town - Phase 2, Al-Kabir Town",Lahore,4,5,House,10500000.0,675.0,1.0,15555.555555555555,16.166885910365842,Medium,3,1
"Al-Kabir Town - Phase 2, Al-Kabir Town",Lahore,3,4,House,10500000.0,675.0,1.0,15555.555555555555,16.166885910365842,Medium,3,1
"Al-Kabir Town - Phase 2, Al-Kabir Town",Lahore,4,5,House,12000000.0,675.0,1.0,17777.777777777777,16.300417291085605,Medium,3,1
"Dha Phase 6 - Block G, Dha Phase 6",Lahore,5,6,House,115000000.0,4500.0,0.041666666666666664,25555.555555555555,18.560442695023177,Large,3,1
"Dha Phase 7 - Block X, Dha Phase 7",Lahore,5,6,House,112500000.0,4500.0,0.041666666666666664,25000.0,18.538463788497637,Large,3,1
"Park View City, Lahore",Lahore,5,6,House,32000000.0,2250.0,0.125,14222.222222222223,17.281246492014,Large,3,1
"Dha Phase 7, Dha Defence",Lahore,5,6,House,78600000.0,4500.0,0.125,17466.666666666668,18.179882270122082,Large,3,1
"Dha Phase 7, Dha Defence",Lahore,4,5,House,45000000.0,2250.0,0.041666666666666664,20000.0,17.622173069956816,Large,3,1
"Dha Phase 5 - Block D, Dha Phase 5",Lahore,4,5,House,53000000.0,2700.0,0.041666666666666664,19629.62962962963,17.78580249038432,Large,3,1
"Park View City - Platinum Block, Park View City",Lahore,4,5,House,17000000.0,1125.0,0.041666666666666664,15111.111111111111,16.648723960844016,Medium,3,1
"Park View City - Tulip Extension Block, Park View City",Lahore,4,4,House,17500000.0,1125.0,0.041666666666666664,15555.555555555555,16.677711496036597,Medium,3,1
"Park View City - Tulip Extension Block, Park View City",Lahore,4,4,House,17000000.0,1125.0,0.041666666666666664,15111.111111111111,16.648723960844016,Medium,3,1
"Pak Arab Housing Society, Lahore",Lahore,3,4,House,22000000.0,1125.0,0.041666666666666664,19555.555555555555,16.906553056777135,Medium,3,1
"Vital Homes Housing Scheme, Lahore",Lahore,3,4,House,13000000.0,675.0,0.041666666666666664,19259.25925925926,16.380459992348886,Medium,3,1
"Dha Phase 7 - Block U, Dha Phase 7",Lahore,5,6,House,70500000.0,4500.0,2.0,15666.666666666666,18.071123281966894,Large,3,1
"Bahria Orchard Phase 2, Bahria Orchard",Lahore,3,4,House,16000000.0,1125.0,2.0,14222.222222222223,16.588099342704055,Medium,3,1
"Dha Phase 7 - Block Y, Dha Phase 7",Lahore,5,5,House,45000000.0,2250.0,2.0,20000.0,17.622173069956816,Large,3,1
"Air Avenue - Block L, Dha Phase 8 - Ex Air Avenue",Lahore,4,5,House,45000000.0,2250.0,2.0,20000.0,17.622173069956816,Large,3,1
"Nfc 1, Lahore",Lahore,6,6,House,102500000.0,4500.0,2.0,22777.777777777777,18.445373366298835,Large,3,1
"Dha Phase 6, Dha Defence",Lahore,5,6,House,97500000.0,4500.0,2.0,21666.666666666668,18.395362946224484,Large,3,1
"Askari 11 - Sector B, Askari 11",Lahore,5,6,House,51000000.0,2700.0,2.0,18888.88888888889,17.747336210296442,Large,3,1
"Askari 11 - Sector A, Askari 11",Lahore,5,5,House,51000000.0,2700.0,2.0,18888.88888888889,17.747336210296442,Large,3,1
"Dha Phase 7 - Block Y, Dha Phase 7",Lahore,4,5,House,60000000.0,2250.0,0.041666666666666664,26666.666666666668,17.909855136853043,Large,3,1
"Dha Phase 7 - Block Y, Dha Phase 7",Lahore,6,7,House,79900000.0,4500.0,0.041666666666666664,17755.555555555555,18.196286423252147,Large,3,1
"Dha Phase 6 - Block K, Dha Phase 6",Lahore,5,6,House,86500000.0,4500.0,0.125,19222.222222222223,18.2756549834628,Large,3,1
"Faisal Town, Lahore",Lahore,4,4,House,31000000.0,1125.0,0.125,27555.555555555555,17.249497794707484,Medium,3,1
"Park View City, Lahore",Lahore,4,4,House,22000000.0,1125.0,0.125,19555.555555555555,16.906553056777135,Medium,3,1
"Bahria Town - Sector C, Bahria Town",Lahore,1,1,House,8000000.0,450.0,0.125,17777.777777777777,15.894952224644102,Small,3,1
"Union Town, Abdul Sattar Edhi Road",Lahore,2,2,House,9500000.0,990.0000000000001,0.125,9595.959595959595,16.066802461833923,Medium,3,1
"Shadab Garden, Lahore",Lahore,3,4,House,11500000.0,675.0,0.041666666666666664,17037.037037037036,16.257857680289998,Medium,3,1
"Vital Homes Ee, Vital Homes Housing Scheme",Lahore,3,4,House,23000000.0,1125.0,0.041666666666666664,20444.444444444445,16.951004817371683,Medium,3,1
"Vital Homes Aa, Vital Homes Housing Scheme",Lahore,4,4,House,14000000.0,675.0,0.041666666666666664,20740.74074074074,16.454567959008102,Medium,3,1
"Pak Arab Housing Society, Lahore",Lahore,6,6,House,29500000.0,1125.0,0.041666666666666664,26222.222222222223,17.19990085520835,Medium,3,1
"Dha 9 Town, Dha Defence",Lahore,3,4,House,23500000.0,1125.0,0.041666666666666664,20888.88888888889,16.97251102166758,Medium,3,1
"Dha 9 Town, Dha Defence",Lahore,3,4,House,21000000.0,1125.0,0.041666666666666664,18666.666666666668,16.860033043306743,Medium,3,1
"Dha Phase 6 - Block K, Dha Phase 6",Lahore,5,6,House,105000000.0,4500.0,0.041666666666666664,23333.333333333332,18.46947091764561,Large,3,1
"Shadab Garden, Lahore",Lahore,3,3,House,8500000.0,450.0,0.041666666666666664,18888.88888888889,15.955576839107596,Small,3,1
"Dha Phase 6, Dha Defence",Lahore,5,6,House,92500000.0,4500.0,2.0,20555.555555555555,18.342719213293464,Large,3,1
"Bahria Town - Sector C, Bahria Town",Lahore,5,6,House,28500000.0,2250.0,2.0,12666.666666666666,17.1654146803266,Large,3,1
"Lake City - Sector M-3A, Lake City",Lahore,5,6,House,64900000.0,2700.0,2.0,24037.037037037036,17.98835819708264,Large,3,1
"Dha Phase 8 - Ex Air Avenue, Dha Phase 8",Lahore,2,2,House,18000000.0,1012.5,2.0,17777.777777777777,16.705882371415992,Medium,3,1
"Dha Phase 8 - Ex Air Avenue, Dha Phase 8",Lahore,2,2,House,13000000.0,1012.5,2.0,12839.506172839507,16.380459992348886,Medium,3,1
"Bahria Orchard Phase 2, Bahria Orchard",Lahore,5,4,House,21000000.0,1800.0,2.0,11666.666666666666,16.860033043306743,Medium,3,1
"Dha Phase 7 - Block Y, Dha Phase 7",Lahore,5,6,House,95000000.0,4500.0,0.041666666666666664,21111.11111111111,18.36938746009113,Large,3,1
