location,city,bedrooms,bathrooms,price_pkr,size_sqft,price_per_sqft,log_price,days_since_listed,society_type,dha_phase,isb_sector_tier,is_premium_area,phase_number
"Park View City, Lahore",Lahore,4.0,5.0,14900000.0,1125.0,13244.444444444445,16.51687183802978,4.0,Private,0,0,0,0
"Bahria Town - Tulip Block, Bahria Town - Sector C",Lahore,3.0,3.0,17000000.0,1125.0,15111.111111111111,16.648723960844016,4.0,Bahria,0,0,0,0
"Bahria Homes, Bahria Town - Sector E",Lahore,3.0,3.0,17500000.0,1372.5,12750.455373406194,16.677711496036597,4.0,Bahria,0,0,0,0
"Dha Phase 6, Dha Defence",Lahore,4.0,5.0,50500000.0,2250.0,22444.444444444445,17.73748391404757,4.0,DHA,6,0,1,6
"Paragon City - Orchard 1 Block, Paragon City",Lahore,3.0,4.0,26500000.0,1125.0,23555.555555555555,17.0926553286923,2.0,Private,0,0,0,0
"Paragon City - Woods Block, Paragon City",Lahore,5.0,7.0,55000000.0,2250.0,24444.444444444445,17.822843761378564,2.0,Private,0,0,0,0
"Dha Phase 8 - Ex Air Avenue, Dha Phase 8",Lahore,2.0,2.0,18000000.0,1012.5,17777.777777777777,16.705882371415992,2.0,DHA,8,0,0,8
"Bahria Town - Sector F, Bahria Town",Lahore,3.0,4.0,19000000.0,1125.0,16888.88888888889,16.759949589762293,2.0,Bahria,0,0,0,0
"Etihad Town, Raiwind Road",Lahore,2.0,2.0,12100000.0,945.0,12804.232804232804,16.308716093211594,2.0,Other,0,0,0,0
"Dha Phase 4, Dha Defence",Lahore,5.0,6.0,77500000.0,4500.0,17222.222222222223,18.1657885072268,0.16666666666666666,DHA,4,0,0,4
"Dha Phase 3, Dha Defence",Lahore,5.0,5.0,67500000.0,4500.0,15000.0,18.02763817065757,0.5416666666666666,DHA,3,0,0,3
"Johar Town Phase 1 - Block A3, Johar Town Phase 1",Lahore,4.0,4.0,22700000.0,1125.0,20177.777777777777,16.937875526504495,0.5833333333333333,Established,0,0,0,1
"Johar Town Phase 1 - Block A1, Johar Town Phase 1",Lahore,3.0,3.0,22500000.0,1125.0,20000.0,16.929025911619092,0.5833333333333333,Established,0,0,0,1
"Architects Engineers Housing Society, Lahore",Lahore,5.0,5.0,24500000.0,1125.0,21777.777777777777,17.01418371633128,0.5833333333333333,Other,0,0,0,0
"High Court Society - Phase 2, Highcourt Society",Lahore,3.0,3.0,12500000.0,900.0,13888.888888888889,16.341239282272525,0.625,Other,0,0,0,2
"Dha 11 Rahbar Phase 2, Dha 11 Rahbar",Lahore,3.0,4.0,29500000.0,1125.0,26222.222222222223,17.19990085520835,0.08333333333333333,DHA,11,0,0,2
"Dha 11 Rahbar Phase 2, Dha 11 Rahbar",Lahore,3.0,4.0,27000000.0,1125.0,24000.0,17.11134746100564,0.08333333333333333,DHA,11,0,0,2
"Valencia Housing Society, Lahore",Lahore,5.0,6.0,40000000.0,2250.0,17777.777777777777,17.50439003707821,0.08333333333333333,Private,0,0,0,0
"Dha 11 Rahbar Phase 2, Dha 11 Rahbar",Lahore,3.0,4.0,26500000.0,1125.0,23555.555555555555,17.0926553286923,0.08333333333333333,DHA,11,0,0,2
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,22000000.0,1125.0,19555.555555555555,16.906553056777135,0.08333333333333333,DHA,9,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,21500000.0,1125.0,19111.11111111111,16.88356353960952,0.08333333333333333,DHA,9,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,21000000.0,1125.0,18666.666666666668,16.860033043306743,0.08333333333333333,DHA,9,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,20500000.0,1125.0,18222.222222222223,16.835935492889124,0.08333333333333333,DHA,9,0,0,0
"Dha Phase 7, Dha Defence",Lahore,4.0,5.0,37500000.0,2250.0,16666.666666666668,17.439851517607305,4.0,DHA,7,0,0,7
"Iep Engineers Town - Sector A, Iep Engineers Town",Lahore,6.0,6.0,65000000.0,4500.0,14444.444444444445,17.989897843244528,4.0,Other,0,0,0,0
"Iep Engineers Town - Block C2, Iep Engineers Town - Sector A",Lahore,6.0,6.0,65000000.0,4500.0,14444.444444444445,17.989897843244528,4.0,Other,0,0,0,0
"Dha 9 Town, Dha Defence",Lahore,4.0,5.0,22500000.0,1125.0,20000.0,16.929025911619092,4.0,DHA,9,0,0,0
"Dha Phase 7, Dha Defence",Lahore,5.0,6.0,59000000.0,4500.0,13111.111111111111,17.893048018819147,4.0,DHA,7,0,0,7
"Lahore Canal Bank Cooperative Housing Society, Lahore",Lahore,4.0,4.0,21000000.0,1125.0,18666.666666666668,16.860033043306743,2.0,Other,0,0,0,0
"Central Park - Block E, Central Park Housing Scheme",Lahore,3.0,4.0,18500000.0,1125.0,16444.444444444445,16.733281344102608,2.0,Private,0,0,0,0
"Dha Phase 7, Dha Defence",Lahore,3.0,4.0,32100000.0,1125.0,28533.333333333332,17.284366619252893,2.0,DHA,7,0,0,7
"Khuda Buksh Colony, Cantt",Lahore,3.0,4.0,18500000.0,1125.0,16444.444444444445,16.733281344102608,2.0,Established,0,0,0,0
"Askari 11, Askari",Lahore,3.0,3.0,50000000.0,2497.5,20020.02002002002,17.72753358339242,0.75,Askari,0,0,0,11
"Pak Arab Housing Society, Lahore",Lahore,3.0,4.0,22500000.0,1125.0,20000.0,16.929025911619092,0.625,Other,0,0,0,0
"Pak Arab Housing Society, Lahore",Lahore,3.0,4.0,12500000.0,675.0,18518.51851851852,16.341239282272525,0.625,Other,0,0,0,0
"Pak Arab Housing Society, Lahore",Lahore,3.0,4.0,10800000.0,675.0,16000.0,16.195056784687036,0.625,Other,0,0,0,0
"Pak Arab Housing Society, Lahore",Lahore,3.0,4.0,27000000.0,1125.0,24000.0,17.11134746100564,0.625,Other,0,0,0,0
"Vital Homes Aa, Vital Homes Housing Scheme",Lahore,3.0,4.0,14500000.0,675.0,21481.48148148148,16.489659276356317,0.625,Other,0,0,0,0
"Bahria Town - Block Aa, Bahria Town - Sector D",Lahore,3.0,4.0,23500000.0,1125.0,20888.88888888889,16.97251102166758,0.08333333333333333,Bahria,0,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,20000000.0,1125.0,17777.777777777777,16.811242881518265,0.08333333333333333,DHA,9,0,0,0
"Park View City - Tulip Overseas, Park View City",Lahore,6.0,6.0,41000000.0,2250.0,18222.222222222223,17.529082649058825,0.08333333333333333,Private,0,0,0,0
"Oyster Court Luxury Residences, Mm Alam Road",Lahore,1.0,2.0,49000000.0,1350.0,36296.2962962963,17.707330876483063,0.08333333333333333,Other,0,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,19900000.0,1125.0,17688.88888888889,16.806230339945976,0.08333333333333333,DHA,9,0,0,0
"Park View City - Tulip Extension Block, Park View City",Lahore,5.0,6.0,40000000.0,2250.0,17777.777777777777,17.50439003707821,0.08333333333333333,Private,0,0,0,0
"Park View City, Lahore",Lahore,5.0,5.0,33000000.0,2250.0,14666.666666666666,17.312018149733785,0.08333333333333333,Private,0,0,0,0
"Jail Road, Lahore",Lahore,2.0,2.0,8200000.0,697.5,11756.27240143369,15.919644834185693,0.08333333333333333,Other,0,0,0,0
"Dha Phase 6, Dha Defence",Lahore,5.0,6.0,89500000.0,4500.0,19888.88888888889,18.309749194418266,4.0,DHA,6,0,1,6
"Johar Town, Lahore",Lahore,5.0,4.0,46000000.0,2700.0,17037.037037037036,17.6441519761925,4.0,Established,0,0,0,0
"Dha Phase 6 - Block L, Dha Phase 6",Lahore,5.0,6.0,87500000.0,4500.0,19444.444444444445,18.287149362756413,4.0,DHA,6,0,1,6
"Dha Phase 3 - Block X, Dha Phase 3",Lahore,5.0,6.0,65000000.0,4950.0,13131.31313131313,17.989897843244528,4.0,DHA,3,0,0,3
"Dha 9 Town - Block A, Dha 9 Town",Lahore,3.0,4.0,37000000.0,1125.0,32888.88888888889,17.426428497635523,3.0,DHA,9,0,0,0
"Punjab Small Industries Colony - Block B, Punjab Small Industries Colony",Lahore,3.0,4.0,16000000.0,900.0,17777.777777777777,16.588099342704055,3.0,Other,0,0,0,0
"Dha Phase 7, Dha Defence",Lahore,5.0,6.0,77500000.0,4500.0,17222.222222222223,18.1657885072268,3.0,DHA,7,0,0,7
"Gulberg, Lahore",Lahore,2.0,3.0,41900000.00000001,1170.0,35811.96581196582,17.550796408758714,3.0,Established,0,0,0,0
"Punjab Coop Housing - Block A, Punjab Coop Housing Society",Lahore,5.0,6.0,50000000.0,2250.0,22222.222222222223,17.72753358339242,0.625,Other,0,0,0,0
"Punjab Coop Housing - Block D, Punjab Coop Housing Society",Lahore,3.0,4.0,24500000.0,1125.0,21777.777777777777,17.01418371633128,0.625,Other,0,0,0,0
"Punjab Coop Housing Society, Lahore",Lahore,5.0,6.0,49500000.0,4500.0,11000.0,17.71748324774094,0.625,Other,0,0,0,0
"Fateh Garh, Lahore",Lahore,3.0,3.0,11000000.0,652.5,16858.23754789272,16.213405921671733,0.6666666666666666,Other,0,0,0,0
"Bahria Town, Lahore",Lahore,1.0,1.0,9800000.0,652.5,15019.157088122605,16.097893045681612,0.08333333333333333,Bahria,0,0,0,0
"Bahria Town - Sector F, Bahria Town",Lahore,1.0,1.0,6400000.0,540.0,11851.851851851852,15.671808704579888,0.08333333333333333,Bahria,0,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,19500000.0,1125.0,17333.333333333332,16.785925074816024,0.08333333333333333,DHA,9,0,0,0
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,19000000.0,1125.0,16888.88888888889,16.759949589762293,0.08333333333333333,DHA,9,0,0,0
"Lake City - Sector M7 - Block C1, Lake City - Sector M-7",Lahore,4.0,5.0,29000000.0,1125.0,25777.777777777777,17.182806422433504,0.08333333333333333,Private,0,0,0,0
"Lake City - Sector M7 - Block B, Lake City - Sector M-7",Lahore,4.0,4.0,31500000.0,1125.0,28000.0,17.265498135541893,0.08333333333333333,Private,0,0,0,0
"Cavalry Ground, Lahore",Lahore,3.0,4.0,23500000.0,945.0,24867.724867724868,16.97251102166758,0.08333333333333333,Established,0,0,1,0
"Bahria Orchard Phase 2, Bahria Orchard",Lahore,3.0,4.0,17500000.0,1125.0,15555.555555555555,16.677711496036597,0.08333333333333333,Bahria,0,0,0,2
"Dha 9 Town - Block D, Dha 9 Town",Lahore,3.0,4.0,27500000.0,1125.0,24444.444444444445,17.129696599000436,4.0,DHA,9,0,0,0
"Bahria Town - Nishtar Extension Block, Bahria Town - Sector E",Lahore,3.0,5.0,17500000.0,1125.0,15555.555555555555,16.677711496036597,4.0,Bahria,0,0,0,0
"Central Park Housing Scheme, Lahore",Lahore,5.0,6.0,40000000.0,2250.0,17777.777777777777,17.50439003707821,3.0,Private,0,0,0,0
"Military Accounts Society - Block B, Military Accounts Housing Society",Lahore,6.0,6.0,30000000.0,1800.0,16666.666666666668,17.216707972959764,3.0,Other,0,0,0,0
"Dha Phase 4 - Block Dd, Dha Phase 4",Lahore,5.0,6.0,78000000.0,4500.0,17333.333333333332,18.17221939747438,3.0,DHA,4,0,0,4
"Dha Phase 7, Dha Defence",Lahore,6.0,5.0,95000000.0,4500.0,21111.11111111111,18.36938746009113,3.0,DHA,7,0,0,7
"Dha Phase 5 - Block A, Dha Phase 5",Lahore,5.0,6.0,89500000.0,4500.0,19888.88888888889,18.309749194418266,3.0,DHA,5,0,1,5
"Park View City - Executive Block, Park View City",Lahore,3.0,4.0,20000000.0,1125.0,17777.777777777777,16.811242881518265,0.16666666666666666,Private,0,0,0,0
"Park View City - Tulip Overseas, Park View City",Lahore,4.0,4.0,21000000.0,1125.0,18666.666666666668,16.860033043306743,0.16666666666666666,Private,0,0,0,0
"Alfalah Town, Lahore",Lahore,3.0,4.0,15500000.0,675.0,22962.962962962964,16.5563506464056,0.6666666666666666,Other,0,0,0,0
"Central Park - Block Bb, Central Park Housing Scheme",Lahore,3.0,4.0,24500000.0,1125.0,21777.777777777777,17.01418371633128,0.6666666666666666,Private,0,0,0,0
"Central Park - Block A1, Central Park Housing Scheme",Lahore,3.0,4.0,22500000.0,1125.0,20000.0,16.929025911619092,0.6666666666666666,Private,0,0,0,0
"Lake City Meadows Phase 1 - Block E, Lake City Meadows Phase 1",Lahore,5.0,6.0,72500000.0,4500.0,16111.111111111111,18.099097133618006,0.6666666666666666,Private,0,0,0,1
"Bahria Orchard Phase 2, Bahria Orchard",Lahore,3.0,4.0,16500000.0,1125.0,14666.666666666666,16.61887099947687,0.08333333333333333,Bahria,0,0,0,2
"Bahria Orchard Phase 2, Bahria Orchard",Lahore,3.0,4.0,16500000.0,1125.0,14666.666666666666,16.61887099947687,0.08333333333333333,Bahria,0,0,0,2
"Dha 9 Town - Block C, Dha 9 Town",Lahore,4.0,5.0,25000000.0,1125.0,22222.222222222223,17.034386422832473,0.08333333333333333,DHA,9,0,0,0
"Punjab University Society Phase 2, Punjab University Employees Society",Lahore,3.0,4.0,13500000.0,675.0,20000.0,16.41820031748273,0.125,Other,0,0,0,2
"Park View City - Tulip Extension Block, Park View City",Lahore,4.0,4.0,23500000.0,1125.0,20888.88888888889,16.97251102166758,0.125,Private,0,0,0,0
"Park View City - Rose Block, Park View City",Lahore,4.0,4.0,25000000.0,1125.0,22222.222222222223,17.034386422832473,0.125,Private,0,0,0,0
"Bahria Orchard, Lahore",Lahore,5.0,6.0,28000000.0,2250.0,12444.444444444445,17.147715103853763,0.125,Bahria,0,0,0,0
"Nfc 1, Lahore",Lahore,4.0,5.0,41800000.0,2250.0,18577.777777777777,17.54840692141843,0.125,Other,0,0,0,0
"Bahria Town - Sector E, Bahria Town",Lahore,2.0,2.0,13899999.999999998,742.5,18720.53872053872,16.447399470043365,4.0,Bahria,0,0,0,0
"Bahria Town - Sector C, Bahria Town",Lahore,5.0,6.0,32000000.0,2250.0,14222.222222222223,17.281246492014,5.0,Bahria,0,0,0,0
"Park View City, Lahore",Lahore,4.0,5.0,14900000.0,1125.0,13244.444444444445,16.51687183802978,5.0,Private,0,0,0,0
"Park View City, Lahore",Lahore,4.0,4.0,17200000.0,1125.0,15288.888888888889,16.660419999923214,5.0,Private,0,0,0,0
"Bismillah Housing Scheme - Block B, Bismillah Housing Scheme",Lahore,5.0,6.0,23000000.0,1125.0,20444.444444444445,16.951004817371683,3.0,Other,0,0,0,0
"Park View City, Lahore",Lahore,3.0,4.0,12000000.0,787.5,15238.095238095239,16.300417291085605,3.0,Private,0,0,0,0
"Dha Phase 6, Dha Defence",Lahore,5.0,7.0,96500000.0,4500.0,21444.444444444445,18.385053576671908,3.0,DHA,6,0,1,6
"Al Haram Garden, Lahore",Lahore,6.0,6.0,13500000.0,1125.0,12000.0,16.41820031748273,3.0,Other,0,0,0,0
"Audit & Accounts Phase 1, Audit & Accounts Housing Society",Lahore,3.0,3.0,14000000.0,900.0,15555.555555555555,16.454567959008102,3.0,Other,0,0,0,1
"Park View City - Crystal Block, Park View City",Lahore,4.0,5.0,18500000.0,1125.0,16444.444444444445,16.733281344102608,0.16666666666666666,Private,0,0,0,0
"Park View City - Tulip Overseas, Park View City",Lahore,4.0,4.0,23000000.0,1125.0,20444.444444444445,16.951004817371683,0.16666666666666666,Private,0,0,0,0
"Dha Phase 5 - Block J, Dha Phase 5",Lahore,5.0,6.0,80000000.0,4500.0,17777.777777777777,18.197537205138154,0.6666666666666666,DHA,5,0,1,5
"Al Haram Garden, Lahore",Lahore,3.0,3.0,9000000.0,675.0,13333.333333333334,16.012735246411598,0.6666666666666666,Other,0,0,0,0
"Al Haram Garden - Block B, Al Haram Garden",Lahore,3.0,4.0,8500000.0,675.0,12592.592592592593,15.955576839107596,0.6666666666666666,Other,0,0,0,0
"Al Haram Garden, Lahore",Lahore,3.0,4.0,8800000.0,675.0,13037.037037037036,15.990262393084793,0.6666666666666666,Other,0,0,0,0
"Valencia Housing Society, Lahore",Lahore,5.0,7.0,82500000.0,4500.0,18333.333333333332,18.228308863426122,0.125,Private,0,0,0,0
"Gulshan-E-Ravi, Lahore",Lahore,7.0,6.0,69000000.0,2250.0,30666.666666666668,18.049617077054286,0.125,Established,0,0,0,0
"Lake City - Sector M-7, Lake City",Lahore,4.0,5.0,30900000.0,1125.0,27466.666666666668,17.24626677423043,0.125,Private,0,0,0,0
"Lake City - Sector M-7, Lake City",Lahore,4.0,5.0,46000000.0,2902.5,15848.406546080965,17.6441519761925,0.125,Private,0,0,0,0
"Dream Gardens - Block H, Dream Gardens",Lahore,7.0,6.0,42500000.0,2250.0,18888.88888888889,17.565014657424058,0.125,Other,0,0,0,0
"Dha Phase 5 - Block K, Dha Phase 5",Lahore,5.0,6.0,109500000.0,4500.0,24333.333333333332,18.51143511635325,0.125,DHA,5,0,1,5
"Dha Phase 6 - Block C, Dha Phase 6",Lahore,5.0,6.0,105000000.0,4500.0,23333.333333333332,18.46947091764561,5.0,DHA,6,0,1,6
"Al Rehman Phase 2 - Block F, Al Rehman Garden Phase 2",Lahore,5.0,6.0,22500000.0,1125.0,20000.0,16.929025911619092,4.0,Other,0,0,0,2
"Lda Avenue - Block J, Lda Avenue",Lahore,6.0,6.0,47900000.0,2250.0,21288.88888888889,17.68462608325797,3.0,Other,0,0,0,0
"Audit & Accounts Phase 2, Audit & Accounts Housing Society",Lahore,3.0,3.0,12500000.0,1192.5,10482.180293501047,16.341239282272525,3.0,Other,0,0,0,2
"Royal Residencia, Lahore",Lahore,4.0,3.0,12500000.0,900.0,13888.888888888889,16.341239282272525,3.0,Other,0,0,0,0
"Bankers Town, Lahore",Lahore,5.0,6.0,35000000.0,2250.0,15555.555555555555,17.370858648025116,3.0,Other,0,0,0,0
"Bankers Town, Lahore",Lahore,5.0,6.0,36000000.0,2250.0,16000.0,17.399029524198163,3.0,Other,0,0,0,0
"Lake City Meadows Phase 1 - Block F, Lake City Meadows Phase 1",Lahore,5.0,6.0,52500000.0,2250.0,23333.333333333332,17.77632374660947,3.0,Private,0,0,0,1
"Dha 11 Rahbar Phase 2, Dha 11 Rahbar",Lahore,3.0,5.0,30000000.0,1125.0,26666.666666666668,17.216707972959764,0.20833333333333331,DHA,11,0,0,2
"Dha Phase 7, Dha Defence",Lahore,5.0,6.0,87500000.0,4500.0,19444.444444444445,18.287149362756413,0.6666666666666666,DHA,7,0,0,7
"Dha Phase 7, Dha Defence",Lahore,5.0,6.0,119000000.0,4500.0,26444.444444444445,18.594634059479166,0.6666666666666666,DHA,7,0,0,7
"Punjab Coop Housing Society, Lahore",Lahore,5.0,6.0,52500000.0,2250.0,23333.333333333332,17.77632374660947,0.6666666666666666,Other,0,0,0,0
"Al-Kabir Town - Phase 2, Al-Kabir Town",Lahore,3.0,4.0,6000000.0,562.5,10666.666666666666,15.607270193858982,0.7083333333333333,Other,0,0,0,2
"Al-Kabir Town - Phase 2, Al-Kabir Town",Lahore,3.0,4.0,9900000.0,675.0,14666.666666666666,16.108045416114916,0.7083333333333333,Other,0,0,0,2
"Dha Phase 4 - Block Bb, Dha Phase 4",Lahore,7.0,7.0,72500000.0,4950.0,14646.464646464647,18.099097133618006,0.125,DHA,4,0,0,4
"Dha Phase 3 - Block Xx, Dha Phase 3",Lahore,5.0,6.0,82500000.0,4500.0,18333.333333333332,18.228308863426122,0.125,DHA,3,0,0,3
"Dha Phase 6, Dha Defence",Lahore,5.0,6.0,129900000.0,4500.0,28866.666666666668,18.68227548933906,0.125,DHA,6,0,1,6
"Dha Phase 1, Dha Defence",Lahore,5.0,6.0,72500000.0,4500.0,16111.111111111111,18.099097133618006,0.125,DHA,1,0,0,1
"Eden Boulevard Housing Scheme, College Road",Lahore,5.0,6.0,22500000.0,1125.0,20000.0,16.929025911619092,5.0,Private,0,0,0,0
"Dha Phase 7 - Block S, Dha Phase 7",Lahore,5.0,6.0,69500000.0,4500.0,15444.444444444445,18.05683732492351,5.0,DHA,7,0,0,7
"Canal Garden, Lahore",Lahore,4.0,4.0,17500000.0,1125.0,15555.555555555555,16.677711496036597,5.0,Other,0,0,0,0
"Lake City, Raiwind Road",Lahore,5.0,6.0,26000000.0,1125.0,23111.11111111111,17.073607134447293,5.0,Private,0,0,0,0
"Dha Phase 6, Dha Defence",Lahore,5.0,6.0,135000000.0,4500.0,30000.0,18.72078534381011,3.0,DHA,6,0,1,6
"Dha 9 Town, Dha Defence",Lahore,3.0,3.0,23500000.0,1125.0,20888.88888888889,16.97251102166758,3.0,DHA,9,0,0,0
"Dha Phase 6 - Block K, Dha Phase 6",Lahore,5.0,6.0,99000000.0,4500.0,22000.0,18.410630418199872,3.0,DHA,6,0,1,6
"Bahria Town - Sector E, Bahria Town",Lahore,2.0,2.0,12500000.0,810.0,15432.098765432098,16.341239282272525,3.0,Bahria,0,0,0,0
"Al-Kabir Phase 2 - Block C, Al-Kabir Town - Phase 2",Lahore,4.0,4.0,11500000.0,675.0,17037.037037037036,16.257857680289998,0.7083333333333333,Other,0,0,0,2
"Al-Kabir Phase 2 - Ali Block, Al-Kabir Town - Phase 2",Lahore,4.0,4.0,9800000.0,675.0,14518.518518518518,16.097893045681612,0.7083333333333333,Other,0,0,0,2
"Dha Phase 3, Dha Defence",Lahore,5.0,6.0,79000000.0,4500.0,17555.555555555555,18.184958423089522,0.7083333333333333,DHA,3,0,0,3
"Dha Phase 7 - Block Y, Dha Phase 7",Lahore,4.0,5.0,52500000.0,2250.0,23333.333333333332,17.77632374660947,0.125,DHA,7,0,0,7
"Dha Phase 1 - Block E, Dha Phase 1",Lahore,5.0,6.0,75000000.0,4500.0,16666.666666666668,18.132998684833918,0.125,DHA,1,0,0,1
"Dha Phase 4, Dha Defence",Lahore,5.0,6.0,69000000.0,4500.0,15333.333333333334,18.049617077054286,0.125,DHA,4,0,0,4
"Dha Phase 5 - Block H, Dha Phase 5",Lahore,5.0,6.0,107500000.0,4500.0,23888.88888888889,18.493001414834318,0.125,DHA,5,0,1,5
"Dha Phase 7, Dha Defence",Lahore,4.0,5.0,59800000.00000001,2250.0,26577.77777777778,17.906516235643267,0.125,DHA,7,0,0,7
"Dha Phase 6 - Block G, Dha Phase 6",Lahore,5.0,6.0,119900000.0,4500.0,26644.444444444445,18.602168628338028,0.125,DHA,6,0,1,6
"Dha Phase 5 - Block L, Dha Phase 5",Lahore,5.0,6.0,110000000.0,4500.0,24444.444444444445,18.5159909328476,0.125,DHA,5,0,1,5
"Dha Phase 6 - Block H, Dha Phase 6",Lahore,5.0,6.0,125000000.0,4500.0,27777.777777777777,18.643824303266577,0.125,DHA,6,0,1,6
"Dha 9 Town, Dha Defence",Lahore,3.0,4.0,23800000.0,1125.0,21155.555555555555,16.98519618065851,5.0,DHA,9,0,0,0
"Dha Phase 7 - Block R, Dha Phase 7",Lahore,6.0,6.0,71500000.0,4500.0,15888.888888888889,18.08520802165025,5.0,DHA,7,0,0,7
"Dha Phase 3 - Block Y, Dha Phase 3",Lahore,5.0,6.0,96500000.0,4500.0,21444.444444444445,18.385053576671908,5.0,DHA,3,0,0,3
"New Lahore City, Lahore",Lahore,3.0,3.0,14000000.0,1125.0,12444.444444444445,16.454567959008102,5.0,Other,0,0,0,0
"Bankers Avenue Cooperative Housing Society, Lahore",Lahore,4.0,5.0,39500000.0,2025.0,19506.172839506173,17.491811255187805,5.0,Other,0,0,0,0
"Bahria Town - Sector E, Bahria Town",Lahore,2.0,2.0,12700000.0,810.0,15679.012345679012,16.357112630168974,3.0,Bahria,0,0,0,0
"Bahria Town - Sector C, Bahria Town",Lahore,1.0,1.0,6200000.0,405.0,15308.641975308641,15.64006001130563,3.0,Bahria,0,0,0,0
"Valencia Housing Society, Lahore",Lahore,6.0,6.0,65000000.0,4500.0,14444.444444444445,17.989897843244528,3.0,Private,0,0,0,0
"Dha 9 Town - Block C, Dha 9 Town",Lahore,3.0,4.0,35000000.0,1125.0,31111.11111111111,17.370858648025116,3.0,DHA,9,0,0,0
"Green City - Block C, Green City",Lahore,3.0,4.0,24500000.0,1125.0,21777.777777777777,17.01418371633128,3.0,Other,0,0,0,0
"Nasheman-E-Iqbal Phase 2 - Block A, Nasheman-E-Iqbal Phase 2",Lahore,7.0,6.0,51500000.0,4500.0,11444.444444444445,17.75709238505144,0.5416666666666666,Other,0,0,0,2
"Dha Phase 3 - Block W, Dha Phase 3",Lahore,5.0,6.0,65000000.0,4500.0,14444.444444444445,17.989897843244528,0.5416666666666666,DHA,3,0,0,3
"Dha Phase 6, Dha Defence",Lahore,4.0,5.0,26500000.0,1125.0,23555.555555555555,17.0926553286923,0.7083333333333333,DHA,6,0,1,6
"Dha 9 Town, Dha Defence",Lahore,4.0,5.0,21500000.0,1125.0,19111.11111111111,16.88356353960952,0.7083333333333333,DHA,9,0,0,0
"Dha Phase 6 - Block A, Dha Phase 6",Lahore,4.0,7.0,52500000.0,2250.0,23333.333333333332,17.77632374660947,0.7083333333333333,DHA,6,0,1,6
"Dha Phase 6 - Block G, Dha Phase 6",Lahore,5.0,6.0,120000000.0,4500.0,26666.666666666668,18.603002309079653,0.125,DHA,6,0,1,6
"Dha Phase 4 - Block Gg, Dha Phase 4",Lahore,5.0,6.0,85000000.0,4500.0,18888.88888888889,18.258161826219297,0.125,DHA,4,0,0,4
"Lake City - Sector M-6, Lake City",Lahore,7.0,7.0,60000000.0,2250.0,26666.666666666668,17.909855136853043,0.125,Private,0,0,0,0
"Dha Phase 5 - Block G, Dha Phase 5",Lahore,5.0,6.0,112500000.0,4500.0,25000.0,18.538463788497637,0.125,DHA,5,0,1,5
"Lda Avenue, Lahore",Lahore,5.0,6.0,39000000.0,2250.0,17333.333333333332,17.479072229734946,5.0,Other,0,0,0,0
